許　仙：娘子，你怎麼這般害怕？\n,許　仙：娘子，你怎麼這般害怕？\n白素貞：相公知道嗎？剛剛青兒到廚房拿酒，看見一條銀蛇，纏繞在柱子上。\n許　仙：怎麼又是銀蛇！\n小　青：姑爺、小姐不必害怕。竇先生說，這是守護家裡的蒼龍，不會害人的呀！\n許　仙：怎麼？這是護宅蒼龍，不害人的？\n小　青：是，“男勤女儉”，才有“蒼龍出現”哪！這是一家興旺之吉兆。\n白素貞：哦，這是一家興旺之吉兆？\n許　仙：那蒼龍走了嗎？\n小　青：還在那兒哪。我們去看看吧。\n許　仙：可以看嗎？\n小　青：看看沒關係的。我才不怕呢！\n許　仙：好吧，我們一起去看吧。\n許　仙：哈哈哈……這就好了！果然是蒼龍出現！啊，娘子！我倒想起一件心事來了。\n白素貞：什麼心事？\n許　仙：端午那日，娘子酒醉，我送去醒酒湯，揭開羅帳一看，哎呀……也是一條銀蛇，和這條蛇一模一樣。\n白素貞：怎麼，端陽那日，相公也見過它？\n許　仙：嗯！想來就是它，我那病就是因它而得。\n小　青：怎麼不早說？\n許　仙：這……是我一時糊塗，還聽信了外人的話。真正豈有此理。娘子請坐。小青，拿大杯來，我要和娘子好好喝幾杯酒，為這半個月來冷落她賠罪。\n白素貞：相公的病剛剛好，還是喝少一些酒。\n
許　仙：弟子在病中也曾許下心願。今日，我向妻子說到此事，正要到寺裡燒香還願。到時，就請師父多多指引。\n,許　仙：弟子在病中也曾許下心願。今日，我向妻子說到此事，正要到寺裡燒香還願。到時，就請師父多多指引。\n法　海：只是，我的法，不隨意傳給他人。\n許　仙：這裡有紋銀十兩，請師父笑納。\n法　海：有句話說“菩提是不能用黃金買到的”。\n許　仙：那我該怎麼做才好呢？\n法　海：你就進入佛門吧。\n許　仙：這……明天可以嗎？\n法　海：到了明天，你就走不成了。\n許　仙：師父您太性急了。\n法　海：我這是從水火中救人，不得不急。\n許　仙：好吧，師父在上，受弟子一拜。\n法　海：阿彌陀佛。隨我來呀！哈哈哈……咦? 許仙你要去哪裡？\n許　仙：弟子想回家一下，之後再來，可以嗎？\n法　海：你難道沒聽過“出家容易，歸還俗家難”嗎？\n許　仙：我不願意出家了。\n法　海：你那個家還有什麼捨不得的呢？\n許　仙：家事可以捨棄，但我和妻子的情愛難以割捨。\n法　海：看你孽緣不斷，怎麼能逃脫大災難？算了，你不是說要到金山寺燒香還願嗎？\n許　仙：是的。\n法　海：等你燒香還願後，我在把這些前後因果向你說明白，到時候，生死福禍，由你自己選擇吧。\n
許　仙：好吧，師父在上，受弟子一拜。\n,許　仙：好吧，師父在上，受弟子一拜。\n法　海：阿彌陀佛。隨我來呀！哈哈哈……咦? 許仙你要去哪裡？\n許　仙：弟子想回家一下，之後再來，可以嗎？\n法　海：你難道沒聽過“出家容易，歸還俗家難”嗎？\n許　仙：我不願意出家了。\n法　海：你那個家還有什麼捨不得的呢？\n許　仙：家事可以捨棄，但我和妻子的情愛難以割捨。\n法　海：看你孽緣不斷，怎麼能逃脫大災難？算了，你不是說要到金山寺燒香還願嗎？\n許　仙：是的。\n法　海：等你燒香還願後，我在把這些前後因果向你說明白，到時候，生死福禍，由你自己選擇吧。\n許　仙：這樣就太好了。\n法　海：走吧！\n許　仙：走吧！\n法　海：哈哈哈哈，許仙來呀！阿彌陀佛！\n白素貞：急忙搖著小船，\n白素貞：妹妹！\n小　青：姐姐。\n白素貞：想當日與相公在湖上相逢，如此恩愛，怎麼知道他今日卻相信法海的話，輕易將我拋棄，讓我的心好苦哇！\n小　青：姐姐，事到如今，不用傷感了，快到金山，找法海算帳吧！\n白素貞：催促著船快快行駛！哪裡顧得了長江的波浪高。那和尚嫉妒我倆恩愛，誘騙相公把我拋棄。相公一去三日，無音訊，活活斬斷我倆的夫妻之情。望著金山我不由得怨恨，青兒與我搖著船槳。瞬間拔出寶劍，只要拿住了這和尚，絕對不饒過他！\n
法海：「許仙不在這裡，去別的地方找他吧！」\n,法海：「許仙不在這裡，去別的地方找他吧！」\n白素貞：「求您放他出來，讓我們夫妻團聚。」\n法海：「你的丈夫已經當和尚了，不能跟你回去。」\n白素貞：「我們夫妻恩愛，已立下山盟海誓，您怎麼忍心拆散恩愛夫妻?請您釋放我的丈夫，我們不會忘記您的恩惠。」\n法海：「許仙本是高僧轉世，怎麼能和妳這個妖魔成為夫妻?勸妳趕快離開，不然立刻取妳性命!」\n小青：「法海，聽你說話讓我怒髮衝冠!我家小姐和許仙夫唱婦隨，你卻拆散一對恩愛夫妻!趕快放了許仙，我就饒你一命，不然我會讓長江水漲!」 \n白素貞：「小青！不可以沒禮貌！請禪師海量包涵小青本性直率，也請可憐我已經懷了九個月的身孕，請您大發慈悲放回我的丈夫。」\n法海：「妳真是癡心妄想，要見許仙，除非長江倒流!人世間容不下妳們這些害人的孽障!我本著菩提心誓要保衛善良。」 \n白素貞：「想我白素貞當初在江南救貧活命數千條性命，人人歌頌白娘娘。你口才是害人孽障，害得我們夫妻各分東西!」\n法海：「看我的青龍禪杖，讓妳們這些妖魔不再逞強!」\n白素貞：「即使你有法力高強的青龍禪杖，怎敵得過宇宙間的情理昭彰。」\n小青：「姐姐，不要再求法海了，我們一起大鬧金山寺!不怕法海不放人!」\n法海向空中召換護法神將。\n法海：「抓住妖孽，不要讓她們逃走!」\n眾神將：「領旨遵命!」\n這時，白素貞、小青使用令旗號召長江中的水族一起作戰。 \n水族從江水中現身準備作戰。\n水族們：「法海拆散恩愛夫妻，我們同仇敵慨，一定要幫助白素貞救出許仙！」 \n白素貞：「我們夫妻只是平日老實賣藥，誰知道法海卻教許先用雄黃酒騙我喝下，現出原形嚇死許仙，我為復活許仙去盜仙草受盡艱苦，誰知許仙又相信法海的讒言，輕易拋棄忠貞的妻子，一定是那老禿驢忌妒我們夫妻恩愛!\n此恨難消!水族們聽我吩咐！殺了法海！」\n
許 仙：老婆！\n,許 仙：老婆！\n小　青：許仙，既然法海不允許你跟小姐見面，從鎮江到這裡，路途非常遠，你今天是怎麼來的？ \n許　仙：只因…… \n小　青：是不是法海派你來追趕我們姐妹？這樣負心的人，讓我殺了他！ \n許　仙：哪有這種事啊！老婆聽我說！老婆聽我說！ \n白素貞：暫且聽他說些什麼。 \n小　青：說！\n許　仙：老婆，小青姐姐，老婆啊！老婆啊！ \n小　青：呸！ \n白素貞：青妹！老公！ \n小　青：好，許仙，我家小姐已經把真情實話都對你說了。你快去找那法海師父吧。姐姐，我們走！ \n許　仙：老婆，小青姐姐，老婆啊！ \n白素貞：青妹，聽他怎麼說。 \n小　青：你這個負心的人，只管你自己，哪裡知道小姐的痛苦！ \n白素貞：青兒，我的丈夫現在知道了。 \n小　青：怎看得出來他知道了？ \n小　青：姐姐啊！ \n許　仙：老婆，青兒！ \n白素貞：哎呀！ \n小　青：唉！姐姐，好好保重，小青要告別了！ \n
鹿童：大膽妖魔，來這座山做什麼。\n,鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n鹿童：靈芝是神仙在用的，怎麼可以輕易送往人間！\n白素貞：神仙應該慈悲為懷，應該替人間的百姓化解困難。\n鹿童：我勸妳不要花言巧語狡辯，準備死在我的寶劍之下吧。\n白素貞：如果能拿到起死回生的藥草，要我死再多次我也沒關係。\n鹿童：我勸你還是快點離開吧。\n鹿童舉起寶劍刺向白素貞，白素貞用手擋住劍。\n白素貞：既然你執意要動手，那就請你原諒我的無禮吧。\n白素貞和鹿童打了起來。鶴童接著攻擊白素貞。\n鶴　童：妖女去死吧！\n這時，南極仙翁帶著二個仙童衝上去。\n南極仙翁：鶴童住手！啊，白素貞妳真大膽，敢來仙山偷採草藥！\n白素貞：哎呀仙翁啊！我死了就算了，可是我苦命的許仙，就沒辦法起死回生了！\n南極仙翁：白素貞，看在妳這麼癡情的份上，又懷有身孕，這次先放過妳，把靈芝帶回家，可以救活妳的丈夫。下山去吧！\n白素貞：謝謝仙翁！我終於拿到了靈芝，想起這驚險的過程眼淚還流個不停，本來差點連命都沒有了。還是跟仙翁道別後趕緊回家吧，一定要把我的丈夫救活啊。\n白素貞離開仙山。\n鹿　童：喂。\n南極仙翁：誰都不要阻攔她！所有人都不准。\n二仙童：是。\n
許　仙：這樣就太好了。\n,許　仙：這樣就太好了。\n法　海：走吧！\n許　仙：走吧！\n法　海：哈哈哈哈，許仙來呀！阿彌陀佛！\n白素貞：急忙搖著小船，\n白素貞：妹妹！\n小　青：姐姐。\n白素貞：想當日與相公在湖上相逢，如此恩愛，怎麼知道他今日卻相信法海的話，輕易將我拋棄，讓我的心好苦哇！\n小　青：姐姐，事到如今，不用傷感了，快到金山，找法海算帳吧！\n白素貞：催促著船快快行駛！哪裡顧得了長江的波浪高。那和尚嫉妒我倆恩愛，誘騙相公把我拋棄。相公一去三日，無音訊，活活斬斷我倆的夫妻之情。望著金山我不由得怨恨，青兒與我搖著船槳。瞬間拔出寶劍，只要拿住了這和尚，絕對不饒過他！\n法海站在金山寺門外斷崖上，白素貞、小青在斷崖下與法海對話。\n法海：「妖魔，妳還敢來這裡做什麼!」\n白素貞：「請放我的丈夫許仙，讓我們一同回去。」\n法海：「許仙不在這裡，去別的地方找他吧！」\n白素貞：「求您放他出來，讓我們夫妻團聚。」\n法海：「你的丈夫已經當和尚了，不能跟你回去。」\n白素貞：「我們夫妻恩愛，已立下山盟海誓，您怎麼忍心拆散恩愛夫妻?請您釋放我的丈夫，我們不會忘記您的恩惠。」\n法海：「許仙本是高僧轉世，怎麼能和妳這個妖魔成為夫妻?勸妳趕快離開，不然立刻取妳性命!」\n小青：「法海，聽你說話讓我怒髮衝冠!我家小姐和許仙夫唱婦隨，你卻拆散一對恩愛夫妻!趕快放了許仙，我就饒你一命，不然我會讓長江水漲!」 \n白素貞：「小青！不可以沒禮貌！請禪師海量包涵小青本性直率，也請可憐我已經懷了九個月的身孕，請您大發慈悲放回我的丈夫。」\n
小　青：姐姐！ \n,小　青：姐姐！ \n白素貞：唉呀！ \n許　仙：青姐！ \n白素貞：老公，我們現在要住在哪裡呢？ \n許　仙：暫時住到我姊夫家，好不好？ \n白素貞：也可以，這次去姊夫家不可以提到金山的事情。 \n許　仙：當然。 \n白素貞：青妹來呀！ \n許　氏：好哇！ \n小　青：唷，姑奶奶來了！ \n許　氏：青姑娘早安，舅媽起來了嗎？ \n小　青：早就起來了。 \n許　氏：我的兄弟呢？ \n小　青：姑爺到外面摘花。說要給小姐打扮打扮。 \n許　氏：舅媽，今天是滿月，怎麼不打扮打扮呢？這是我昨晚做的幾件衣服，還有一把金鎖，一個圍巾，一雙襪子，就算是我當姑媽送的小禮物吧。 \n小　青：真是太好了，我們小姐也有幫他做了好幾件衣服，夠穿到周歲的時候啦。我們把小孩也打扮打扮吧。 \n許　氏：好，那我進屋裡。 \n許　仙：老婆起床了嗎？趕快梳洗打扮，親友們快要到了。 \n白素貞：我來了！ \n許　仙：等一下，我扶你。 　\n
許　仙：當然。 \n,許　仙：當然。 \n白素貞：青妹來呀！ \n許　氏：好哇！ \n小　青：唷，姑奶奶來了！ \n許　氏：青姑娘早安，舅媽起來了嗎？ \n小　青：早就起來了。 \n許　氏：我的兄弟呢？ \n小　青：姑爺到外面摘花。說要給小姐打扮打扮。 \n許　氏：舅媽，今天是滿月，怎麼不打扮打扮呢？這是我昨晚做的幾件衣服，還有一把金鎖，一個圍巾，一雙襪子，就算是我當姑媽送的小禮物吧。 \n小　青：真是太好了，我們小姐也有幫他做了好幾件衣服，夠穿到周歲的時候啦。我們把小孩也打扮打扮吧。 \n許　氏：好，那我進屋裡。 \n許　仙：老婆起床了嗎？趕快梳洗打扮，親友們快要到了。 \n白素貞：我來了！ \n許　仙：等一下，我扶你。 　\n法　海：許仙！你和白素貞的孽緣已經結束了，用這個缽把她收服了，然後隨我一起去金山。 \n許　仙：啊！你、你、你又來了。 \n白素貞：臭和尚！ \n法　海：護法神在哪？ \n白素貞：青兒！青兒！ \n法　海：你那青兒已經被我打敗，逃走了。 \n
小　青：臭和尚！姐姐！ \n,小　青：臭和尚！姐姐！ \n白素貞：哎呀！老公啊！老公啊！ \n許　仙：老和尚呀！我的老婆沒有犯錯，你為什麼要下毒手呢？我老婆死了，先不提夫妻恩愛，拋下這個剛剛滿月的嬰兒，誰要撫養？我在這就跪下，希望師父寬恕。 \n白素貞：許郎！ \n白素貞：唉，兒子呀！ \n許　氏：弟妹呀！ \n白素貞：姐姐啊！我的事情，之後許仙會跟你說，痛恨的是法海將我們夫妻拆散，我兒子好可憐！剛滿月就要離開媽媽了。他是你弟弟的小孩，希望姐姐，把他當作是親生兒子，把他撫養長大，我即使死了，也會感激姐姐大恩大德的！\n許　仙：好氣惱！ \n法　海：許仙！ \n許　仙：呸！ \n法　海：許仙！哈哈哈……。\n白素貞：法海，你好狡詐！你不要得意，我們夫妻倆的恩愛，是你這個缽壓得住的嗎！ \n法　海：護法神！將白素貞壓在雷峰塔下。如果要再出來，除非是西湖的水乾枯了，雷峰塔倒了！ \n白素貞：臭和尚！ \n許　仙：老婆！ \n許　氏：弟妹！ \n白素貞：老公，姊姊，兒子啊！\n小　青：呔！塔神出來受死！ \n塔　神：呔！哪裡來的妖神竟敢叫我？ \n小　青：我是青蛇大仙，趕快把白娘娘放出來，饒你們不死！ \n
（白素貞對小青說悄悄話。）\n,（白素貞對小青說悄悄話。）\n小　青：這，怎麼好意思問呢？你們當面說說不好嗎？\n白素貞：拜託……。\n（白素貞害羞起來。）\n小　青：許官人，我們小姐問您結婚了沒有？\n許　仙：小生還是單身一人？\n小　青：我說許官人，您還沒有娶親，我們小姐也沒有出嫁，我們二人也是無依無靠，小姐想要跟您結為百年佳偶，您意下如何呢？\n許　仙：若能取小姐為妻，哪真是求之不得。只是剛才說過，我在藥鋪打工，寄人籬下，怎能得養活你們二人呢？\n小　青：我們老爺去世的時候，留下了一份家財。你既然在藥鋪工作，小姐也懂得醫理，結親之後，夫妻一起賣藥，不是正好嗎？\n許　仙：我應該先回去稟告我姊姊才是。\n小　青：等結了婚，帶新娘子回去見你姊姊、姊夫，不是更好嗎？\n許　仙：只是今天倉促之間沒有帶聘禮來，該如何是好？\n小　青：哎呀，不需要聘禮啦！你那把傘就是你們訂親的上好聘禮。今天正是良辰吉日，我點起花燭，你們倆就拜見了吧。\n（小青點燭。）\n許　仙：哎呀，這……。\n小　青：預備好了，我替你們見證吧！ \n（小青引導許仙面向東邊站好，白素貞穿紅衫、戴花冠走出來。小青攙扶白素貞與許仙交拜。）\n小　青：先拜天地，後拜高堂；夫妻對拜，送入洞房。\n（婚禮完成。）\n（在金山寺。法海坐在禪床上，眾僧在一旁服侍。） \n
姐姐，今天已經是端午節了，端午對我們蛇類來說是很危險的日子，我們最好找個理由避避鋒頭。\n,姐姐，今天已經是端午節了，端午對我們蛇類來說是很危險的日子，我們最好找個理由避避鋒頭。\n白素貞：話雖如此，但我平常與許仙形影不離，現在要是突然不見，豈不更加可疑？看來我只好托病在床，至於妳，等會兒想個理由出門，到附近山中躲避一陣子再回來。\n小青：可是姐姐妳獨自在家真的安全嗎？不行，我不放心姐姐啊！\n遠遠傳來許仙的腳步聲， 許仙拿著一壼酒，推門進來：\n許仙：娘子起來了嗎？娘子！ \n白素貞：我起來了。 你吃過飯了嗎？　　　　\n許仙：在外面吃過了，剛才茶館一夥朋友共賀端午佳節，吃飯喝酒，十分暢快。平常我們夫妻倆，無論是在家出門，總是形影不離，今天端午佳節，偏偏妳身體不適，我只好一人赴約，那些朋友們聽說妳病了，都很關心，一直問侯妳，而且派我拿酒回來家裡，代替他們好好敬妳幾杯雄黃酒。來來來，我先乾了。\n許仙自己先喝乾一杯酒。 \n白素貞：我今天很不舒服，不想飲酒，你就代我謝謝他們吧。 \n許　仙：娘子平常酒量就好，今日又是端午佳節，你我夫妻二人，怎能不大醉一場呢？ \n小　青：今日怎能比得往日！姑爺就別勸小姐喝了吧！ \n許　仙：小姐今日為何就不能喝酒呢？有什麼特別的理由？ \n小　青：小姐身體不舒服啊，再說，她肚子裡還有小少爺呢。 \n許　仙：說得也是。只是胎兒出生的日子還早，喝幾杯淡酒，應該不會對胎兒有什麼影響。對啊，青兒妳也辛苦了，妳也喝一杯吧！ \n小　青：謝謝姑爺，您知道我從不喝酒的。 \n許　仙：既然如此，妳就下去歇息去吧。 \n小　青：不行，我要服侍小姐。 \n許　仙：小姐有我服侍，你下去吧。 \n白素貞：青兒，妳就放心下去吧。 \n小　青：小姐！ \n
許　氏：青姑娘早安，舅媽起來了嗎？ \n,許　氏：青姑娘早安，舅媽起來了嗎？ \n小　青：早就起來了。 \n許　氏：我的兄弟呢？ \n小　青：姑爺到外面摘花。說要給小姐打扮打扮。 \n許　氏：舅媽，今天是滿月，怎麼不打扮打扮呢？這是我昨晚做的幾件衣服，還有一把金鎖，一個圍巾，一雙襪子，就算是我當姑媽送的小禮物吧。 \n小　青：真是太好了，我們小姐也有幫他做了好幾件衣服，夠穿到周歲的時候啦。我們把小孩也打扮打扮吧。 \n許　氏：好，那我進屋裡。 \n許　仙：老婆起床了嗎？趕快梳洗打扮，親友們快要到了。 \n白素貞：我來了！ \n許　仙：等一下，我扶你。 　\n法　海：許仙！你和白素貞的孽緣已經結束了，用這個缽把她收服了，然後隨我一起去金山。 \n許　仙：啊！你、你、你又來了。 \n白素貞：臭和尚！ \n法　海：護法神在哪？ \n白素貞：青兒！青兒！ \n法　海：你那青兒已經被我打敗，逃走了。 \n白素貞：不好了！ \n小　青：姐姐！姐姐！ \n白素貞：妹妹快走，幫我們夫妻報仇！ \n法　海：護法神，殺！ \n
許　仙：我不願意出家了。\n,許　仙：我不願意出家了。\n法　海：你那個家還有什麼捨不得的呢？\n許　仙：家事可以捨棄，但我和妻子的情愛難以割捨。\n法　海：看你孽緣不斷，怎麼能逃脫大災難？算了，你不是說要到金山寺燒香還願嗎？\n許　仙：是的。\n法　海：等你燒香還願後，我在把這些前後因果向你說明白，到時候，生死福禍，由你自己選擇吧。\n許　仙：這樣就太好了。\n法　海：走吧！\n許　仙：走吧！\n法　海：哈哈哈哈，許仙來呀！阿彌陀佛！\n白素貞：急忙搖著小船，\n白素貞：妹妹！\n小　青：姐姐。\n白素貞：想當日與相公在湖上相逢，如此恩愛，怎麼知道他今日卻相信法海的話，輕易將我拋棄，讓我的心好苦哇！\n小　青：姐姐，事到如今，不用傷感了，快到金山，找法海算帳吧！\n白素貞：催促著船快快行駛！哪裡顧得了長江的波浪高。那和尚嫉妒我倆恩愛，誘騙相公把我拋棄。相公一去三日，無音訊，活活斬斷我倆的夫妻之情。望著金山我不由得怨恨，青兒與我搖著船槳。瞬間拔出寶劍，只要拿住了這和尚，絕對不饒過他！\n法海站在金山寺門外斷崖上，白素貞、小青在斷崖下與法海對話。\n法海：「妖魔，妳還敢來這裡做什麼!」\n白素貞：「請放我的丈夫許仙，讓我們一同回去。」\n法海：「許仙不在這裡，去別的地方找他吧！」\n
許仙：「我是為了避難才來到金山寺，誰知道來這裡卻是度日如年，心中更加想念心愛的妻子。咦!外面怎麼有打鬥的聲音?」\n,許仙：「我是為了避難才來到金山寺，誰知道來這裡卻是度日如年，心中更加想念心愛的妻子。咦!外面怎麼有打鬥的聲音?」\n他聽見金山寺外的吵鬧聲。\n此時，小沙彌送茶進來。\n許仙：「小師父，外面為何如此吵鬧？」\n小沙彌：「我不能告訴你。」\n許仙：「是不是我的妻子來找我了？」\n小沙彌：「哎呀，你猜對了。你的妻子長得好漂亮，她身邊的丫頭好厲害啊!」\n許仙：「她現在哪裡？快讓我們見面吧。」\n小沙彌：「不可以，師父說你的妻子是妖怪，不是人，護法神將們捉拿你妻子去了!」\n許仙：「可是她對我情深意重，不是假意，我知道了，在山門外殺聲連天的聲音，應該是法海師父和我的妻子交手了吧?」 \n小沙彌：「師父派遣護法神將捉拿你妻子去了，他們現在正戰鬥得難分難解！」\n小沙彌：「你要出去做什麼啊！」\n許仙：「我出去要幫助我的妻子！」 \n小沙彌：「你別給惹麻煩了!老師傅法力無邊，你妻子應該戰敗逃走了！」\n這時，許仙彷彿聽到白素貞的呼喚。\n白素貞：「許仙，你在哪裡? 」\n許仙：「哎呀!娘子，我在這裡！小師父啊!您怎麼忍心讓我的妻子苦苦呼喚我?」 \n小沙彌：「你先別急，我聽到打鬥的聲音越來越遠，一定是你的妻子戰敗逃走了！」\n許仙：「那我要趕快去找她，拜託您放我出去，我給您跪下了！」 \n小沙彌：「好吧，好吧，你別著急，趁師父還沒回來，我放你逃下山去。」\n
許仙：「哎呀!娘子，我在這裡！小師父啊!您怎麼忍心讓我的妻子苦苦呼喚我?」 \n,許仙：「哎呀!娘子，我在這裡！小師父啊!您怎麼忍心讓我的妻子苦苦呼喚我?」 \n小沙彌：「你先別急，我聽到打鬥的聲音越來越遠，一定是你的妻子戰敗逃走了！」\n許仙：「那我要趕快去找她，拜託您放我出去，我給您跪下了！」 \n小沙彌：「好吧，好吧，你別著急，趁師父還沒回來，我放你逃下山去。」\n許仙：「謝謝小師父！」\n小沙彌：「許官人你跟著我，你往那邊走!趕快!你快走！」\n小沙彌：「哎呀，我放了許仙，師父知道了，一定會打我的!我也趕快逃走吧!」\n小沙彌引導許仙離開。\n於是，許仙從金山寺溜走。\n白素貞：啊！狠心的丈夫！ \n小 青：姊姊怎麼樣了？ \n白素貞：肚子痛，連走路都有困難，怎麼辦？ \n小 青：應該是快要生小孩了，先暫時到前面的那座橋旁邊，稍微休息一下，再來想想辦法吧。 \n白素貞：事情到了今日的地步，只好這樣了。 \n白素貞：妹妹，這不是斷橋嗎？ \n小 青：是啊！ \n白素貞：哎呀！斷橋啊！從前和許郎在雨中見面，也曾經經過這座橋，直到現在這座橋都沒有斷掉，可是我卻是柔腸寸斷了！     \n小 青：這種負心的人，小青很早就勸告姐姐要拋棄他，姐姐不接受。現在卻害姐姐在懷孕的時候，生活困難，沒有安身的地方，我如果再見到許仙，一定不會饒他！ \n白素貞：姐姐也是非常埋怨痛恨許郎沒有情意，但是仔細地想一想，這件事也是要怪法海挑撥離間，所以才會這樣。 \n小 青：雖然法海不好，也是許仙不應該忘記從前的情誼，相信他的挑撥。 \n
許　仙：是啊，都是那個法海不好！ \n,許　仙：是啊，都是那個法海不好！ \n白素貞：我的丈夫現在明白了。 \n許　仙：現在我明白了啊！ \n白素貞：你就寬恕他吧！ \n許　仙：饒了我吧！ \n白素貞：青妹，青妹！ \n小　青：姐姐！ \n白素貞：唉呀！ \n許　仙：青姐！ \n白素貞：老公，我們現在要住在哪裡呢？ \n許　仙：暫時住到我姊夫家，好不好？ \n白素貞：也可以，這次去姊夫家不可以提到金山的事情。 \n許　仙：當然。 \n白素貞：青妹來呀！ \n許　氏：好哇！ \n小　青：唷，姑奶奶來了！ \n許　氏：青姑娘早安，舅媽起來了嗎？ \n小　青：早就起來了。 \n許　氏：我的兄弟呢？ \n小　青：姑爺到外面摘花。說要給小姐打扮打扮。 \n
許仙回到家。\n,許仙回到家。\n許　仙：剛才在江邊買到些新鮮水果，正好拿回家給我那當醫生的老婆吃。\n小青出來迎接他。\n小　青：姑爺回來啦。\n許　仙：我回來了，娘子呢？\n小　青：小姐還在幫人看病哩。\n白素貞正好送老太太出門。\n白素貞：老媽媽，慢慢走。\n老太太：多謝娘子。\n白素貞：看這街上的行人來來去去匆匆忙碌，但是我們家前面的病人，一直都還是那麼多呀。\n白素貞：哦，官人回來了？\n許　仙：回來了。娘子工作很辛苦吧？趕快休息一下吧。\n許仙把水果籃藏起來。\n白素貞：病人那麼多，要怎?能安心休息？\n許　仙：不要忘了，妳已經懷孕了。\n白素貞害羞地低下頭。 \n白素貞：我知道了。你拿的是什麼？\n許　仙：剛才在江邊看見有人在賣洞庭山的水果，很難得，所以帶了一些回來，給娘子吃吃看。\n白素貞：你對我如此疼愛，真是謝謝你！\n許　仙：妳說這是什麼話？我從小就孤苦伶仃，直到遇見了妳，才感受到幸福的滋味。現在來到鎮江，也是多虧有妳，藥店才會生意興隆，我真不知道要怎麼感謝妳才好！我賢慧的妻子對我真的太好了！\n
南極仙翁：大家都回去吧！\n,南極仙翁：大家都回去吧！\n小　青：姐姐。\n白素貞：你回來了，你姐夫他來了嗎？\n小　青：哼！姐夫見了小青，就忙著算帳，把算盤拉得直響。我仔細一看，原來是好幾個月前的一本舊賬。\n白素貞：看來他還是不願意理我……\n小　青：可不是嗎！姐姐九死一生，救了他的性命，他竟然這樣無情無義！依小青之見，還是捨棄了他，遠走高飛，免得陷入愁城啊！\n白素貞：妹妹你不是知道為姐懷有身孕嗎？\n小　青：怎麼會不知道呢？分娩之後，把孩子還給姐夫，不就好了嗎？\n白素貞：妹妹，我與你姐夫如此恩愛，海可枯，石可爛，我與他是永遠不分離的了。\n小　青：既然不走，姐姐就該想個辦法消除姐夫的疑心才對啊。\n白素貞：妹妹，我倒想起了一個主意。\n小　青：什麼主意呀？\n白素貞：我把腰間的白綾變化成一條銀蛇，讓它纏繞在廚房的柱子上，就說是蒼龍出現，讓你姐夫一同觀看，他就不會再起疑心了。\n小　青：這個計謀很好啊，姐姐趕快安排，我去把姐夫帶來。\n白素貞：這正是\n小　青：竇先生他們把姐夫給推進來了。\n竇先生：東家，夫人久等，快些進去吧。\n白素貞：相公！\n許　仙：娘子。\n白素貞：剛才，青兒說，相公在店中清理帳目，你病體初癒，不要過於勞累才是。\n
法海：「看我的青龍禪杖，讓妳們這些妖魔不再逞強!」\n,法海：「看我的青龍禪杖，讓妳們這些妖魔不再逞強!」\n白素貞：「即使你有法力高強的青龍禪杖，怎敵得過宇宙間的情理昭彰。」\n小青：「姐姐，不要再求法海了，我們一起大鬧金山寺!不怕法海不放人!」\n法海向空中召換護法神將。\n法海：「抓住妖孽，不要讓她們逃走!」\n眾神將：「領旨遵命!」\n這時，白素貞、小青使用令旗號召長江中的水族一起作戰。 \n水族從江水中現身準備作戰。\n水族們：「法海拆散恩愛夫妻，我們同仇敵慨，一定要幫助白素貞救出許仙！」 \n白素貞：「我們夫妻只是平日老實賣藥，誰知道法海卻教許先用雄黃酒騙我喝下，現出原形嚇死許仙，我為復活許仙去盜仙草受盡艱苦，誰知許仙又相信法海的讒言，輕易拋棄忠貞的妻子，一定是那老禿驢忌妒我們夫妻恩愛!\n此恨難消!水族們聽我吩咐！殺了法海！」\n法海：「眾神將！別讓白素貞逃走，圍住她！」\n法海指揮的神將和白素貞、小青率領的水族開打。\n然而，懷孕的白素貞在戰鬥中觸動胎氣，小青、眾水族掩護她退到安全的地方。\n此時，許仙在金山寺裡。\n許仙：「我是為了避難才來到金山寺，誰知道來這裡卻是度日如年，心中更加想念心愛的妻子。咦!外面怎麼有打鬥的聲音?」\n他聽見金山寺外的吵鬧聲。\n此時，小沙彌送茶進來。\n許仙：「小師父，外面為何如此吵鬧？」\n小沙彌：「我不能告訴你。」\n
